# bbscan_version,0.4.6
# generated_at,2026-02-28 19:48:31

skillLineID,profession,spellID,spellName,minSkill,effects,outputs,outputs_named,reagents,reagents_named,totems,has_random_item
773,Inscription,57004,,1,24,42907,42907,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57005,,1,24,42908,42908,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57006,,1,24,42909,42909,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57007,,1,24,42910,42910,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,57008,,1,24,42911,42911,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57009,,1,24,42912,42912,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57010,,1,24,42913,42913,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57011,,1,24,42914,42914,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57012,,1,24,42915,42915,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57013,,1,24,42916,42916,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57014,,1,24,42917,42917,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57019,,1,24,41101,41101,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57020,,1,24,41104,41104,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,57021,,1,24,41107,41107,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57022,,1,24,41096,41096,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57023,,1,24,41099,41099,43120x1;39501x1,43120x1;39501x1,,0
773,Inscription,57024,,1,24,41098,41098,43120x1;39501x1,43120x1;39501x1,,0
773,Inscription,57025,,1,24,41103,41103,43122x1;39501x1,43122x1;39501x1,,0
773,Inscription,57026,,1,24,41105,41105,43124x1;39501x1,43124x1;39501x1,,0
773,Inscription,57027,,1,24,41095,41095,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57028,,1,24,41097,41097,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57029,,1,24,41106,41106,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57030,,1,24,41092,41092,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57031,,1,24,41108,41108,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57032,,1,24,41100,41100,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,57033,,1,24,41094,41094,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57034,,1,24,41110,41110,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57035,,1,24,41109,41109,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57036,,1,24,41102,41102,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57112,,1,24,42954,42954,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57113,,1,24,42955,42955,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57114,,1,24,42956,42956,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57115,,1,24,42957,42957,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57116,,1,24,42958,42958,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57117,,1,24,42959,42959,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57119,,1,24,42960,42960,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57120,,1,24,42961,42961,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57121,,1,24,42962,42962,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57122,,1,24,42963,42963,43124x1;39501x1,43124x1;39501x1,,0
773,Inscription,57123,,1,24,42964,42964,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57124,,1,24,42965,42965,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57125,,1,24,42966,42966,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,57126,,1,24,42967,42967,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57127,,1,24,42968,42968,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57128,,1,24,42969,42969,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57129,,1,24,42970,42970,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,57130,,1,24,42971,42971,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57131,,1,24,42972,42972,43120x1;39501x1,43120x1;39501x1,,0
773,Inscription,57132,,1,24,42973,42973,43120x1;39501x1,43120x1;39501x1,,0
773,Inscription,57133,,1,24,42974,42974,43122x1;39501x1,43122x1;39501x1,,0
773,Inscription,57151,,1,24,43420,43420,43120x1;39501x1,43120x1;39501x1,,0
773,Inscription,57152,,1,24,43425,43425,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57153,,1,24,43412,43412,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57154,,1,24,43414,43414,43120x1;39501x1,43120x1;39501x1,,0
773,Inscription,57155,,1,24,43415,43415,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57156,,1,24,43416,43416,43122x1;39501x1,43122x1;39501x1,,0
773,Inscription,57157,,1,24,43417,43417,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57158,,1,24,43418,43418,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57159,,1,24,43419,43419,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57160,,1,24,43421,43421,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57161,,1,24,43422,43422,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,57162,,1,24,43413,43413,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57163,,1,24,43423,43423,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57164,,1,24,43430,43430,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57165,,1,24,43424,43424,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,57166,,1,24,43426,43426,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57167,,1,24,43427,43427,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57168,,1,24,43428,43428,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57169,,1,24,43429,43429,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57170,,1,24,43431,43431,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57172,,1,24,43432,43432,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57181,,1,24,42396,42396,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57183,,1,24,42397,42397,43120x1;39501x1,43120x1;39501x1,,0
773,Inscription,57184,,1,24,42398,42398,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57185,,1,24,42399,42399,43122x1;39501x1,43122x1;39501x1,,0
773,Inscription,57186,,1,24,42400,42400,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57187,,1,24,42401,42401,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57188,,1,24,42402,42402,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57189,,1,24,42403,42403,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57190,,1,24,42404,42404,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57191,,1,24,42405,42405,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57192,,1,24,42406,42406,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57193,,1,24,42407,42407,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57194,,1,24,42408,42408,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57195,,1,24,42409,42409,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57196,,1,24,42410,42410,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57197,,1,24,42411,42411,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,57198,,1,24,42412,42412,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57199,,1,24,42414,42414,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57200,,1,24,42415,42415,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,57201,,1,24,42416,42416,43120x1;39501x1,43120x1;39501x1,,0
773,Inscription,57202,,1,24,42417,42417,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57207,,1,24,43533,43533,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57208,,1,24,43534,43534,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57209,,1,24,43535,43535,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57210,,1,24,43536,43536,43122x1;39501x1,43122x1;39501x1,,0
773,Inscription,57211,,1,24,43537,43537,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57212,,1,24,43538,43538,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57213,,1,24,43541,43541,43122x1;39501x1,43122x1;39501x1,,0
773,Inscription,57214,,1,24,43542,43542,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57215,,1,24,43539,43539,43124x1;39501x1,43124x1;39501x1,,0
773,Inscription,57216,,1,24,43543,43543,43122x1;39501x1,43122x1;39501x1,,0
773,Inscription,57217,,1,24,43544,43544,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57218,,1,24,43545,43545,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57219,,1,24,43546,43546,43122x1;39501x1,43122x1;39501x1,,0
773,Inscription,57220,,1,24,43547,43547,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57221,,1,24,43548,43548,43124x1;39501x1,43124x1;39501x1,,0
773,Inscription,57222,,1,24,43549,43549,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57223,,1,24,43550,43550,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57224,,1,24,43551,43551,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57225,,1,24,43552,43552,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57226,,1,24,43553,43553,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57227,,1,24,43554,43554,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57228,,1,24,43673,43673,43124x1;39501x1,43124x1;39501x1,,0
773,Inscription,57229,,1,24,43671,43671,43124x1;39501x1,43124x1;39501x1,,0
773,Inscription,57230,,1,24,43672,43672,43124x1;39501x1,43124x1;39501x1,,0
773,Inscription,57231,,1,24,42897,42897,39469x1;785x1;39354x1;10648x1;39501x1;39502x1,39469x1;785x1;39354x1;10648x1;39501x1;39502x1,,0
773,Inscription,57232,,1,24,41517,41517,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57233,,1,24,41518,41518,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57234,,1,24,41524,41524,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57235,,1,24,41526,41526,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57236,,1,24,41527,41527,43124x1;39501x1,43124x1;39501x1,,0
773,Inscription,57237,,1,24,41529,41529,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57238,,1,24,41530,41530,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57239,,1,24,41531,41531,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57240,,1,24,41532,41532,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57241,,1,24,41547,41547,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,57242,,1,24,41533,41533,43120x1;39501x1,43120x1;39501x1,,0
773,Inscription,57243,,1,24,41534,41534,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57244,,1,24,41535,41535,43120x1;39501x1,43120x1;39501x1,,0
773,Inscription,57245,,1,24,41536,41536,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57246,,1,24,41537,41537,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57247,,1,24,41538,41538,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57248,,1,24,41539,41539,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57249,,1,24,41540,41540,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,57250,,1,24,41552,41552,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57251,,1,24,41541,41541,43122x1;39501x1,43122x1;39501x1,,0
773,Inscription,57252,,1,24,41542,41542,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57253,,1,24,44923,44923,39502x1;43126x1,39502x1;43126x1,,0
773,Inscription,57257,,1,24,42453,42453,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57258,,1,24,42454,42454,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57259,,1,24,42455,42455,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57260,,1,24,42456,42456,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57261,,1,24,42457,42457,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57262,,1,24,42458,42458,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57263,,1,24,42459,42459,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57264,,1,24,42460,42460,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57265,,1,24,42461,42461,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57266,,1,24,42462,42462,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,57267,,1,24,42463,42463,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57268,,1,24,42464,42464,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57269,,1,24,42465,42465,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,57270,,1,24,42466,42466,43120x1;39501x1,43120x1;39501x1,,0
773,Inscription,57271,,1,24,42467,42467,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,57272,,1,24,42468,42468,43122x1;39501x1,43122x1;39501x1,,0
773,Inscription,57273,,1,24,42469,42469,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57274,,1,24,42470,42470,43120x1;39501x1,43120x1;39501x1,,0
773,Inscription,57275,,1,24,42471,42471,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,57276,,1,24,42472,42472,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,57277,,1,24,42473,42473,43118x1;10648x1,43118x1;10648x1,,0
185,Cooking,57421,,1,24,34747,34747,43013x1,43013x1,,0
185,Cooking,57423,,1,24,43015,43015,41806x2;41809x2;41813x2;43007x1,41806x2;41809x2;41813x2;43007x1,,0
171,Alchemy,57425,,1,24,41266,41266,36917x1;36923x1;35623x1,36917x1;36923x1;35623x1,,0
171,Alchemy,57427,,1,24,41334,41334,36932x1;36929x1;36860x1,36932x1;36929x1;36860x1,,0
185,Cooking,57433,,1,24,42993,42993,41810x1;43007x1,41810x1;43007x1,,0
185,Cooking,57434,,1,24,42994,42994,43010x1;43012x1;43007x1,43010x1;43012x1;43007x1,,0
185,Cooking,57435,,1,24,43004,43004,43013x2;43007x1,43013x2;43007x1,,0
185,Cooking,57436,,1,24,42995,42995,43012x1;43007x1,43012x1;43007x1,,0
185,Cooking,57437,,1,24,42996,42996,41808x3;43007x1,41808x3;43007x1,,0
185,Cooking,57438,,1,24,42997,42997,43011x1;43007x1,43011x1;43007x1,,0
185,Cooking,57439,,1,24,42998,42998,41801x1;43007x1,41801x1;43007x1,,0
185,Cooking,57440,,1,24,43005,43005,34736x1;43007x1,34736x1;43007x1,,0
185,Cooking,57441,,1,24,42999,42999,41807x1;43007x1,41807x1;43007x1,,0
185,Cooking,57442,,1,24,43000,43000,41807x1;43007x1,41807x1;43007x1,,0
185,Cooking,57443,,1,24,43001,43001,43009x1;43007x1,43009x1;43007x1,,0
773,Inscription,57703,,1,24,43115,43115,43103x1,43103x1,,0
773,Inscription,57704,,1,24,43116,43116,39338x2,39338x2,,0
773,Inscription,57706,,1,24,43117,43117,43104x1,43104x1,,0
773,Inscription,57707,,1,24,43118,43118,39339x2,39339x2,,0
773,Inscription,57708,,1,24,43119,43119,43105x1,43105x1,,0
773,Inscription,57709,,1,24,43120,43120,39340x2,39340x2,,0
773,Inscription,57710,,1,24,43121,43121,43106x1,43106x1,,0
773,Inscription,57711,,1,24,43122,43122,39341x2,39341x2,,0
773,Inscription,57712,,1,24,43123,43123,43107x1,43107x1,,0
773,Inscription,57713,,1,24,43124,43124,39342x2,39342x2,,0
773,Inscription,57714,,1,24,43125,43125,43108x1,43108x1,,0
773,Inscription,57715,,1,24,43126,43126,39343x2,39343x2,,0
773,Inscription,57716,,1,24,43127,43127,43109x2,43109x2,,0
773,Inscription,57719,,1,24,42740,42740,43126x1;39502x1,43126x1;39502x1,,0
185,Cooking,58065,,1,24,43268,43268,36782x2,36782x2,,0
755,Jewelcrafting,58141,,1,24,43244,43244,37701x2;36929x1,37701x2;36929x1,20815,0
755,Jewelcrafting,58142,,1,24,43245,43245,37701x2;36923x1,37701x2;36923x1,20815,0
755,Jewelcrafting,58143,,1,24,43246,43246,35624x1;36926x2,35624x1;36926x2,20815,0
755,Jewelcrafting,58144,,1,24,43247,43247,35624x1;36932x2,35624x1;36932x2,20815,0
755,Jewelcrafting,58145,,1,24,43248,43248,35624x2,35624x2,20815,0
755,Jewelcrafting,58146,,1,24,43249,43249,35624x1;35627x1,35624x1;35627x1,20815,0
755,Jewelcrafting,58147,,1,24,43250,43250,41163x2;35624x2,41163x2;35624x2,20815,0
755,Jewelcrafting,58148,,1,24,43251,43251,41163x2;35627x3;36918x1,41163x2;35627x3;36918x1,20815,0
755,Jewelcrafting,58149,,1,24,43252,43252,41163x2;35623x1;36860x2,41163x2;35623x1;36860x2,20815,0
755,Jewelcrafting,58150,,1,24,43253,43253,41163x2;35622x1;36783x4,41163x2;35622x1;36783x4,20815,0
773,Inscription,58286,,1,24,43316,43316,43116x1;39354x1,43116x1;39354x1,,0
773,Inscription,58287,,1,24,43334,43334,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,58288,,1,24,43331,43331,43116x1;39354x1,43116x1;39354x1,,0
773,Inscription,58289,,1,24,43332,43332,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58296,,1,24,43335,43335,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58297,,1,24,43355,43355,43120x1;10648x1,43120x1;10648x1,,0
773,Inscription,58298,,1,24,43356,43356,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58299,,1,24,43338,43338,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58300,,1,24,43354,43354,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58301,,1,24,43350,43350,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58302,,1,24,43351,43351,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,58303,,1,24,43339,43339,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58305,,1,24,43357,43357,43116x1;39354x1,43116x1;39354x1,,0
773,Inscription,58306,,1,24,43359,43359,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58307,,1,24,43360,43360,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,58308,,1,24,43364,43364,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58310,,1,24,43361,43361,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58311,,1,24,43365,43365,43116x1;39354x1,43116x1;39354x1,,0
773,Inscription,58312,,1,24,43366,43366,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58313,,1,24,43367,43367,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58314,,1,24,43340,43340,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58315,,1,24,43368,43368,43116x1;39354x1,43116x1;39354x1,,0
773,Inscription,58316,,1,24,43369,43369,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,58317,,1,24,43342,43342,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58318,,1,24,43371,43371,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58319,,1,24,43370,43370,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,58320,,1,24,43373,43373,43116x1;39354x1,43116x1;39354x1,,0
773,Inscription,58321,,1,24,43372,43372,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,58322,,1,24,43374,43374,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,58323,,1,24,43379,43379,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58324,,1,24,43376,43376,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,58325,,1,24,43377,43377,43116x1;39354x1,43116x1;39354x1,,0
773,Inscription,58326,,1,24,43343,43343,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58327,,1,24,43378,43378,43120x1;10648x1,43120x1;10648x1,,0
773,Inscription,58328,,1,24,43380,43380,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,58329,,1,24,43381,43381,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,58330,,1,24,43385,43385,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,58331,,1,24,43344,43344,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,58332,,1,24,43386,43386,43116x1;39354x1,43116x1;39354x1,,0
773,Inscription,58333,,1,24,43388,43388,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,58336,,1,24,43389,43389,43116x1;39354x1,43116x1;39354x1,,0
773,Inscription,58337,,1,24,43390,43390,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58338,,1,24,43392,43392,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,58339,,1,24,43393,43393,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,58340,,1,24,43391,43391,43116x1;10648x1,43116x1;10648x1,,0
773,Inscription,58341,,1,24,43394,43394,43126x1;39502x1,43126x1;39502x1,,0
773,Inscription,58342,,1,24,43395,43395,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58343,,1,24,43396,43396,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58344,,1,24,43397,43397,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58345,,1,24,43398,43398,43116x1;39354x1,43116x1;39354x1,,0
773,Inscription,58346,,1,24,43399,43399,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58347,,1,24,43400,43400,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,58472,,1,24,3012,3012,37101x2;39354x1,37101x2;39354x1,,0
773,Inscription,58473,,1,24,1477,1477,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58476,,1,24,4425,4425,43118x1;10648x2,43118x1;10648x2,,0
773,Inscription,58478,,1,24,10309,10309,43120x1;39501x2,43120x1;39501x2,,0
773,Inscription,58480,,1,24,27498,27498,43122x1;39501x2,43122x1;39501x2,,0
773,Inscription,58481,,1,24,33457,33457,43124x1;39501x2,43124x1;39501x2,,0
773,Inscription,58482,,1,24,43463,43463,43126x1;39502x2,43126x1;39502x2,,0
773,Inscription,58483,,1,24,43464,43464,43126x1;39502x2,43126x1;39502x2,,0
773,Inscription,58484,,1,24,954,954,37101x2;39354x1,37101x2;39354x1,,0
773,Inscription,58485,,1,24,2289,2289,39774x1;39354x1,39774x1;39354x1,,0
773,Inscription,58486,,1,24,4426,4426,43118x1;10648x2,43118x1;10648x2,,0
773,Inscription,58487,,1,24,10310,10310,43120x1;39501x2,43120x1;39501x2,,0
773,Inscription,58488,,1,24,27503,27503,43122x1;39501x2,43122x1;39501x2,,0
773,Inscription,58489,,1,24,33462,33462,43124x1;39501x2,43124x1;39501x2,,0
773,Inscription,58490,,1,24,43465,43465,43126x1;39502x2,43126x1;39502x2,,0
773,Inscription,58491,,1,24,43466,43466,43126x1;39502x2,43126x1;39502x2,,0
755,Jewelcrafting,58492,,1,24,43482,43482,41163x4;36860x4,41163x4;36860x4,20815,0
755,Jewelcrafting,58507,,1,24,43498,43498,41163x4;36860x4,41163x4;36860x4,20815,0
185,Cooking,58512,,1,24,43490,43490,30817x2;43501x1,30817x2;43501x1,,0
185,Cooking,58521,,1,24,43488,43488,34736x1,34736x1,,0
185,Cooking,58523,,1,24,43491,43491,36782x1;22577x1,36782x1;22577x1,,0
185,Cooking,58525,,1,24,43492,43492,41810x1;12808x1,41810x1;12808x1,,0
185,Cooking,58527,,1,24,43478,43478,41800x2;34736x2;41803x2;43007x1,41800x2;34736x2;41803x2;43007x1,,0
185,Cooking,58528,,1,24,43480,43480,41813x2;43012x2;41809x2;43007x1,41813x2;43012x2;41809x2;43007x1,,0
773,Inscription,58565,,1,24,43515,43515,39354x10;43115x5;39774x2,39354x10;43115x5;39774x2,,0
171,Alchemy,58868,,1,24,43570,43570,33448x10;40411x1,33448x10;40411x1,,0
171,Alchemy,58871,,1,24,43569,43569,33447x10;40411x1,33447x10;40411x1,,0
755,Jewelcrafting,58954,,1,24,43582,43582,41163x2;35622x3;36860x3;43102x1,41163x2;35622x3;36860x3;43102x1,20815,0
773,Inscription,59315,,1,24,43674,43674,43118x1;10648x1,43118x1;10648x1,,0
773,Inscription,59326,,1,24,43725,43725,43116x1;39354x1,43116x1;39354x1,,0
773,Inscription,59338,,1,24,43825,43825,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,59339,,1,24,43826,43826,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,59340,,1,24,43827,43827,43124x1;39502x1,43124x1;39502x1,,0
773,Inscription,59387,,1,24,43850,43850,43120x2;10648x1,43120x2;10648x1,,0
164,Blacksmithing,59405,,1,24,43854,43854,36916x4,36916x4,,0
164,Blacksmithing,59406,,1,24,43853,43853,36913x4;41163x1,36913x4;41163x1,,0
164,Blacksmithing,59436,,1,24,43860,43860,36916x6;36913x5,36916x6;36913x5,,0
164,Blacksmithing,59438,,1,24,43864,43864,36916x3;36913x8,36916x3;36913x8,,0
164,Blacksmithing,59440,,1,24,43865,43865,36913x12,36913x12,,0
164,Blacksmithing,59441,,1,24,43870,43870,36913x14;37705x1,36913x14;37705x1,,0
164,Blacksmithing,59442,,1,24,43871,43871,36913x15;37702x2,36913x15;37702x2,,0
773,Inscription,59475,,1,24,43654,43654,43117x5;10648x10;43116x2,43117x5;10648x10;43116x2,,0
773,Inscription,59478,,1,24,43655,43655,43117x5;10648x10;43116x2,43117x5;10648x10;43116x2,,0
773,Inscription,59480,,1,157,44142,44142,43117x2;10648x1;43116x1,43117x2;10648x1;43116x1,,0
773,Inscription,59484,,1,24,43656,43656,43119x5;10648x10;43118x2,43119x5;10648x10;43118x2,,0
773,Inscription,59486,,1,24,43657,43657,43119x5;10648x10;43118x2,43119x5;10648x10;43118x2,,0
773,Inscription,59487,,1,157,44161,44161,43119x2;10648x1;43118x1,43119x2;10648x1;43118x1,,0
773,Inscription,59488,,1,24,39350,39350,43121x1;39501x2;43120x1,43121x1;39501x2;43120x1,,0
773,Inscription,59489,,1,24,43660,43660,43121x5;39501x10;43120x2,43121x5;39501x10;43120x2,,0
773,Inscription,59490,,1,24,43661,43661,43121x5;43120x2;39501x10,43121x5;43120x2;39501x10,,0
773,Inscription,59491,,1,157,44163,44163,43121x2;39501x1;43120x1,43121x2;39501x1;43120x1,,0
773,Inscription,59493,,1,24,43663,43663,43123x8;39501x1;43122x4,43123x8;39501x1;43122x4,,0
773,Inscription,59494,,1,24,43664,43664,43123x8;39501x10;43122x4,43123x8;39501x10;43122x4,,0
773,Inscription,59495,,1,24,43666,43666,43125x6;39502x10;43124x3,43125x6;39502x10;43124x3,,0
773,Inscription,59496,,1,24,43667,43667,43125x6;39502x10;43124x3,43125x6;39502x10;43124x3,,0
773,Inscription,59497,,1,24,38322,38322,43127x5;39502x10;43102x1;43126x2,43127x5;39502x10;43102x1;43126x2,,0
773,Inscription,59498,,1,24,44210,44210,43127x5;39502x10;43102x1;43126x2,43127x5;39502x10;43102x1;43126x2,,0
