itemID,spellID,name,spellName,requiredLevel,quality,qualityRank,maxStacks,isEquipable,icon,descriptionSource,description,spellDescription,specTokens,spec,classRequirements_json,getEnchantInfo_ok,getEnchantInfo_retN,getEnchantInfo_retTypes,getEnchantInfo_keys
200529,1570130,Blooming Power,Blooming Power,40,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Spell_Nature_WispSplodeGreen,C_Spell:GetSpellDescription,"Casting Swiftmend grants you |cFFFFFFFFNature's Grace|r (if known) and increases the chance to critically heal with your next Healing Touch, Regrowth or Nourish by 50%.","Casting Swiftmend grants you |cFFFFFFFFNature's Grace|r (if known) and increases the chance to critically heal with your next Healing Touch, Regrowth or Nourish by 50%.","{""1"": ""RESTORATION""}","{""1"": ""RESTORATION""}","{""1"": {""ClassType"": ""RebornDruid"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Restoration""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200868,1570238,Nature's Fervor,Nature's Fervor,30,RE_QUALITY_LEGENDARY,3,1,TRUE,Interface\Icons\Inv_Misc_SummerFest_BrazierGreen,C_Spell:GetSpellDescription,"|cffFF1A1ARequires |TInterface\Icons\Ability_Druid_InfectedWound:20:20:0:0|t Infected Wounds (Rank 3)|r\nYour Thrash ability now has a 9 second cooldown grants |cFFFFFFFFNature's Fervor|r.\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\Inv_Misc_SummerFest_BrazierGreen:20:20:0:0|t |cffFFFFFFNature's Fervor|r\n|cFFFFFFFFFaerie Fire|r grants 8% increased agility for 10 seconds. \n\n|cFFFFFFFFSwipe|r generates double threat and procs the last rank of Infected Wounds (if known). \n\n|cFFFFFFFFGrowl|r generates significant threat, applies Demoralizing Roar and only triggers a 1 second cooldown.","|cffFF1A1ARequires |TInterface\Icons\Ability_Druid_InfectedWound:20:20:0:0|t Infected Wounds (Rank 3)|r\nYour Thrash ability now has a 9 second cooldown grants |cFFFFFFFFNature's Fervor|r.\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\Inv_Misc_SummerFest_BrazierGreen:20:20:0:0|t |cffFFFFFFNature's Fervor|r\n|cFFFFFFFFFaerie Fire|r grants 8% increased agility for 10 seconds. \n\n|cFFFFFFFFSwipe|r generates double threat and procs the last rank of Infected Wounds (if known). \n\n|cFFFFFFFFGrowl|r generates significant threat, applies Demoralizing Roar and only triggers a 1 second cooldown.","{""1"": ""FERAL""}","{""1"": ""FERAL""}","{""1"": {""ClassType"": ""RebornDruid"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Feral""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200544,1570395,Blood Tracker: Deadly Bite,Blood Tracker: Deadly Bite,30,RE_QUALITY_LEGENDARY,3,1,TRUE,Interface\Icons\Ability_Warrior_BloodBath,C_Spell:GetSpellDescription,Dealing damage with Mongoose Bite or Counterattack applies |cFFFFFFFFDeadly Bite|r.\n\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\Ability_Warrior_BloodBath:20:20:0:0|t |cffFFFFFFDeadly Bite|r\nBleeding for 192 damage over 12 sec and increases the damage taken of Raptor Strike by 10% per stack. Stacks up to 5 times.,Dealing damage with Mongoose Bite or Counterattack applies |cFFFFFFFFDeadly Bite|r.\n\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\Ability_Warrior_BloodBath:20:20:0:0|t |cffFFFFFFDeadly Bite|r\nBleeding for 192 damage over 12 sec and increases the damage taken of Raptor Strike by 10% per stack. Stacks up to 5 times.,"{""1"": ""SURVIVAL""}","{""1"": ""SURVIVAL""}","{""1"": {""ClassType"": ""RebornHunter"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Survival""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200949,1570417,Blood Tracker: Chaining Glaives,Blood Tracker: Chaining Glaives,30,RE_QUALITY_EPIC,2,1,TRUE,Interface\icons\custom_19_gutting_Border,C_Spell:GetSpellDescription,"Your Glaive Toss chains to an additional 2 targets and your Deadly Bite increases the damage of Glaive Toss by 20% per stack. \n\nIn addition, using Glaive Toss on an enemy affected by your Deadly Bite slows the target by 30% for 3 sec.","Your Glaive Toss chains to an additional 2 targets and your Deadly Bite increases the damage of Glaive Toss by 20% per stack. \n\nIn addition, using Glaive Toss on an enemy affected by your Deadly Bite slows the target by 30% for 3 sec.","{""1"": ""MARKSMANSHIP"", ""2"": ""SURVIVAL""}","{""1"": ""SURVIVAL"", ""2"": ""MARKSMANSHIP""}","{""1"": {""ClassType"": ""RebornHunter"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Survival""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200543,1570482,Deadly Instinct,Deadly Instinct,35,RE_QUALITY_EPIC,2,1,TRUE,Interface\icons\custom_fishbite_Border,C_Spell:GetSpellDescription,"Using Flanking Strike causes your next 3 Mongoose Bite, Counterattack or Carve abilities to deal 15% more damage.","Using Flanking Strike causes your next 3 Mongoose Bite, Counterattack or Carve abilities to deal 15% more damage.","{""1"": ""SURVIVAL""}","{""1"": ""SURVIVAL""}","{""1"": {""ClassType"": ""RebornHunter"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Survival""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200903,1570502,Flame On!,Flame On!,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Ability_Mage_FieryPayback,C_Spell:GetSpellDescription,"Your Fireball, Scorch, Frostfire Bolt and Pyroblast casts increases the critical strike chance of your next Fire Blast by 33% and reduces its mana cost by 33%, stacking up to 3 times.","Your Fireball, Scorch, Frostfire Bolt and Pyroblast casts increases the critical strike chance of your next Fire Blast by 33% and reduces its mana cost by 33%, stacking up to 3 times.","{""1"": ""FIRE""}","{""1"": ""FIRE""}","{""1"": {""ClassType"": ""RebornMage"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Fire""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200547,1570523,Ice Barrage,Ice Barrage,30,RE_QUALITY_LEGENDARY,3,1,TRUE,Interface\Icons\Spell_Frost_ChillingBlast,C_Spell:GetSpellDescription,"Dealing damage with Frostbolt and Frostfire Bolt generates an Icicle. You can store up to 5 Icicles. At 5 stacks, your Ice Lance will treat the target as frozen.\n\nDealing damage with Ice Lance rapidly launches your stored Icicles at the target, dealing 307 Frost damage.\n\n|cff00DDFFHold SHIFT for more information|r","Dealing damage with Frostbolt and Frostfire Bolt generates an Icicle. You can store up to 5 Icicles. At 5 stacks, your Ice Lance will treat the target as frozen.\n\nDealing damage with Ice Lance rapidly launches your stored Icicles at the target, dealing 307 Frost damage.\n\n|cff00DDFFHold SHIFT for more information|r","{""1"": ""FROST""}","{""1"": ""FROST""}","{""1"": {""ClassType"": ""RebornMage"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Frost""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
201277,1570582,Consecrated Weapon,Consecrated Weapon,15,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Ability_Paladin_RighteousVengeance,C_Spell:GetSpellDescription,"Your Consecration empowers your weapon for 10 sec, increasing your melee critical chance by 6% and giving attacks a chance to restore 5% base mana.","Your Consecration empowers your weapon for 10 sec, increasing your melee critical chance by 6% and giving attacks a chance to restore 5% base mana.","{""1"": ""RETRIBUTION""}","{""1"": ""RETRIBUTION""}","{""1"": {""ClassType"": ""RebornPaladin"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Retribution""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200555,1570700,Shadow Visions,Shadow Visions,30,RE_QUALITY_LEGENDARY,3,1,TRUE,Interface\Icons\Spell_Shadow_Charm,C_Spell:GetSpellDescription,"|cffFF1A1ARequires |TInterface\Icons\Spell_Shadow_SiphonMana:20:20:0:0|t Mind Flay (Rank 1)|r\nDealing damage with Mind Flay grants you a |cFFFFFFFFSoul Fragment|r. After accumulating 6 fragments you gain |cFFFFFFFFShadow Visions|r.\n\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\Spell_Shadow_Charm:20:20:0:0|t |cffFFFFFFShadow Visions|r\nEmpowers your next ability:\n\n- |cFFFFFFFFDevouring Plague|r: Duration increased by 12 seconds.\n\n- |cFFFFFFFFMind Blast|r: Damage increased by 50%, makes your next Mind Flay have 33% increased critical strike chance.\n\n- |cFFFFFFFFVampiric Touch|r: Marks a target to take 20% increased periodic damage from you for 30 seconds.","|cffFF1A1ARequires |TInterface\Icons\Spell_Shadow_SiphonMana:20:20:0:0|t Mind Flay (Rank 1)|r\nDealing damage with Mind Flay grants you a |cFFFFFFFFSoul Fragment|r. After accumulating 6 fragments you gain |cFFFFFFFFShadow Visions|r.\n\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\Spell_Shadow_Charm:20:20:0:0|t |cffFFFFFFShadow Visions|r\nEmpowers your next ability:\n\n- |cFFFFFFFFDevouring Plague|r: Duration increased by 12 seconds.\n\n- |cFFFFFFFFMind Blast|r: Damage increased by 50%, makes your next Mind Flay have 33% increased critical strike chance.\n\n- |cFFFFFFFFVampiric Touch|r: Marks a target to take 20% increased periodic damage from you for 30 seconds.","{""1"": ""SHADOW""}","{""1"": ""SHADOW""}","{""1"": {""ClassType"": ""RebornPriest"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Shadow""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200557,1570716,Natural Energy,Natural Energy,40,RE_QUALITY_EPIC,2,1,TRUE,Interface\icons\nhi_natureunity_Border,C_Spell:GetSpellDescription,|cffFF1A1ARequires |TInterface\Icons\Ability_Rogue_ShadowStrikes:20:20:0:0|t Mutilate (Rank 1)|r\nWhile Envenom is active the energy cost of your Mutilate is reduced by 7.,|cffFF1A1ARequires |TInterface\Icons\Ability_Rogue_ShadowStrikes:20:20:0:0|t Mutilate (Rank 1)|r\nWhile Envenom is active the energy cost of your Mutilate is reduced by 7.,"{""1"": ""ASSASSINATION""}","{""1"": ""ASSASSINATION""}","{""1"": {""ClassType"": ""RebornRogue"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Assassination""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200556,1570737,Festering Wound,Festering Wound,30,RE_QUALITY_LEGENDARY,3,1,TRUE,Interface\Icons\Ability_Rogue_DeviousPoisons,C_Spell:GetSpellDescription,"|cffFF1A1ARequires |TInterface\Icons\Ability_Rogue_ShadowStrikes:20:20:0:0|t Mutilate (Rank 1)|r\nYour Mutilate critical strikes apply |cFFFFFFFFFestering Wound|r. In addition, your Deadly Poison can stack up to 8 and your Envenom damage is increased by 5% for each stack above 5.\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\Ability_Rogue_DeviousPoisons:20:20:0:0|t |cffFFFFFFFestering Wound|r\nIncreases your Nature damage dealt to the target by 1%. Stacks up to 5 times and lasts 10 sec.","|cffFF1A1ARequires |TInterface\Icons\Ability_Rogue_ShadowStrikes:20:20:0:0|t Mutilate (Rank 1)|r\nYour Mutilate critical strikes apply |cFFFFFFFFFestering Wound|r. In addition, your Deadly Poison can stack up to 8 and your Envenom damage is increased by 5% for each stack above 5.\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\Ability_Rogue_DeviousPoisons:20:20:0:0|t |cffFFFFFFFestering Wound|r\nIncreases your Nature damage dealt to the target by 1%. Stacks up to 5 times and lasts 10 sec.","{""1"": ""ASSASSINATION""}","{""1"": ""ASSASSINATION""}","{""1"": {""ClassType"": ""RebornRogue"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Assassination""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200559,1570759,Booming Thunder,Booming Thunder,30,RE_QUALITY_LEGENDARY,3,1,TRUE,Interface\Icons\Spell_Shaman_ThunderStorm,C_Spell:GetSpellDescription,"Dealing damage with Lightning Bolt or Chain Lightning increases the damage, critical strike chance and critical strike damage bonus of your next Earth Shock by 8%. Stacks up to 15 times and lasts for 15 sec.\n\nUsing Earth Shock with at least 8 stacks will cause a lightning strike, applying the Flame Shock periodic effect to the target.","Dealing damage with Lightning Bolt or Chain Lightning increases the damage, critical strike chance and critical strike damage bonus of your next Earth Shock by 8%. Stacks up to 15 times and lasts for 15 sec.\n\nUsing Earth Shock with at least 8 stacks will cause a lightning strike, applying the Flame Shock periodic effect to the target.","{""1"": ""ELEMENTAL""}","{""1"": ""ELEMENTAL""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Elemental""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200565,1570865,Mending Tide,Mending Tide,60,RE_QUALITY_LEGENDARY,3,1,TRUE,Interface\Icons\Spell_Shaman_TidalWaves,C_Spell:GetSpellDescription,|cffFF1A1ARequires |TInterface\Icons\spell_nature_riptide:20:20:0:0|t Riptide (Rank 1)|r\nWhen you heal an ally with Riptide you apply Mending Tide. Can only be active on one ally at a time.\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\Spell_Shaman_TidalWaves:20:20:0:0|t |cffFFFFFFMending Tide|r\nHeals the target and 2 nearby allies within 8 yards for 172 every 2 seconds for 6 sec.,|cffFF1A1ARequires |TInterface\Icons\spell_nature_riptide:20:20:0:0|t Riptide (Rank 1)|r\nWhen you heal an ally with Riptide you apply Mending Tide. Can only be active on one ally at a time.\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\Spell_Shaman_TidalWaves:20:20:0:0|t |cffFFFFFFMending Tide|r\nHeals the target and 2 nearby allies within 8 yards for 172 every 2 seconds for 6 sec.,"{""1"": ""RESTORATION""}","{""1"": ""RESTORATION""}","{""1"": {""ClassType"": ""RebornShaman"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Restoration""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200568,1570908,Endless Agony,Endless Agony,30,RE_QUALITY_LEGENDARY,3,1,TRUE,Interface\Icons\Ability_Warlock_ImprovedSoulLeech,C_Spell:GetSpellDescription,"Dealing damage with Curse of Agony applies |cFFFFFFFFEndless Agony|r.\n\nDealing damage with Drain Life reduces the active duration and cooldown of your Curse of Doom by 3 sec.\n\nAfter a target of your Curse of Agony dies, any stacks of |cFFFFFFFFEndless Agony|r will be spread to nearby enemies within 10 yards.\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\Ability_Warlock_ImprovedSoulLeech:20:20:0:0|t |cffFFFFFFEndless Agony|r\nIncreases your damage dealt to the target with Curse of Agony by 3% and Curse of Doom by 6%. Stacks up to 20 times and lasts for 12 sec.","Dealing damage with Curse of Agony applies |cFFFFFFFFEndless Agony|r.\n\nDealing damage with Drain Life reduces the active duration and cooldown of your Curse of Doom by 3 sec.\n\nAfter a target of your Curse of Agony dies, any stacks of |cFFFFFFFFEndless Agony|r will be spread to nearby enemies within 10 yards.\n|TInterface\Common\ui-tooltipdivider:12:180:0:0|t\n|TInterface\Icons\Ability_Warlock_ImprovedSoulLeech:20:20:0:0|t |cffFFFFFFEndless Agony|r\nIncreases your damage dealt to the target with Curse of Agony by 3% and Curse of Doom by 6%. Stacks up to 20 times and lasts for 12 sec.","{""1"": ""AFFLICTION""}","{""1"": ""AFFLICTION""}","{""1"": {""ClassType"": ""RebornWarlock"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Affliction""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200570,1570974,Demonic Influence,Demonic Influence,60,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\_Warlock_Imp,C_Spell:GetSpellDescription,|cffFF1A1ARequires |TInterface\Icons\Spell_Shadow_DemonForm:20:20:0:0|t Metamorphosis|r\nWhile in Metamorphosis your Demon and Wild Imps deal 20% increased damage.,|cffFF1A1ARequires |TInterface\Icons\Spell_Shadow_DemonForm:20:20:0:0|t Metamorphosis|r\nWhile in Metamorphosis your Demon and Wild Imps deal 20% increased damage.,"{""1"": ""DEMONOLOGY""}","{""1"": ""DEMONOLOGY""}","{""1"": {""ClassType"": ""RebornWarlock"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Demonology""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200571,1570995,Demonic Reoccurence,Demonic Reoccurence,60,RE_QUALITY_LEGENDARY,3,1,TRUE,Interface\Icons\Achievement_Boss_Archimonde,C_Spell:GetSpellDescription,"|cffFF1A1ARequires |TInterface\Icons\Spell_Shadow_DemonForm:20:20:0:0|t Metamorphosis|r\nReduces the cooldown of Metamorphosis by 75 sec, but reduces the bonus armor granted by 50% and you no longer benefit from the reduced chance to be crit or reduced duration of stuns and snares.","|cffFF1A1ARequires |TInterface\Icons\Spell_Shadow_DemonForm:20:20:0:0|t Metamorphosis|r\nReduces the cooldown of Metamorphosis by 75 sec, but reduces the bonus armor granted by 50% and you no longer benefit from the reduced chance to be crit or reduced duration of stuns and snares.","{""1"": ""DEMONOLOGY""}","{""1"": ""DEMONOLOGY""}","{""1"": {""ClassType"": ""RebornWarlock"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Demonology""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200572,1571016,Wild Felfire,Wild Felfire,60,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\Spell_Fire_FelRainOfFire,C_Spell:GetSpellDescription,"|cffFF1A1ARequires |TInterface\Icons\Ability_Warlock_ChaosBolt:20:20:0:0|t Chaos Bolt (Rank 1)|r\nDealing damage with Chaos Bolt calls down a fiery rain, dealing 91 Fire damage to nearby enemies every second for 4 sec.","|cffFF1A1ARequires |TInterface\Icons\Ability_Warlock_ChaosBolt:20:20:0:0|t Chaos Bolt (Rank 1)|r\nDealing damage with Chaos Bolt calls down a fiery rain, dealing 91 Fire damage to nearby enemies every second for 4 sec.","{""1"": ""DESTRUCTION""}","{""1"": ""DESTRUCTION""}","{""1"": {""ClassType"": ""RebornWarlock"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Destruction""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200577,1571129,Assuaging Shadows,Assuaging Shadows,60,RE_QUALITY_LEGENDARY,3,1,TRUE,Interface\Icons\spell_shadow_shadesofdarkness,C_Spell:GetSpellDescription,"|cffFF1A1ARequires |TInterface\Icons\Ability_Rogue_ShadowDance:20:20:0:0|t Shadow Dance|r\nUsing Shadow Dance causes a shadow eruption, slowing nearby enemies by 70% for 2 sec and applying 3 shadow marks.\n\nUsing Ambush on a marked enemy allows you to ignore the cooldown of Shadowstep for 2 sec and increases your damage done by 6% for 10 sec.\n\nUsing Shadowstep grants you 20 energy.\n\n|cff00DDFFHold SHIFT for more information|r","|cffFF1A1ARequires |TInterface\Icons\Ability_Rogue_ShadowDance:20:20:0:0|t Shadow Dance|r\nUsing Shadow Dance causes a shadow eruption, slowing nearby enemies by 70% for 2 sec and applying 3 shadow marks.\n\nUsing Ambush on a marked enemy allows you to ignore the cooldown of Shadowstep for 2 sec and increases your damage done by 6% for 10 sec.\n\nUsing Shadowstep grants you 20 energy.\n\n|cff00DDFFHold SHIFT for more information|r","{""1"": ""SUBTLETY""}","{""1"": ""SUBTLETY""}","{""1"": {""ClassType"": ""RebornRogue"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Subtlety""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
200579,1571172,Shadow of Death,Shadow of Death,30,RE_QUALITY_EPIC,2,1,TRUE,Interface\Icons\_DarkHand_Shadow,C_Spell:GetSpellDescription,Using Ambush on a target affected by your Rupture triggers an additional 30% Shadow damage in a 10 yard radius around the target.\n\nWhile Shadow Dance is active your abilities deal 50% increased damage against monsters below 35% health.\n\n|cff00DDFFHold SHIFT for more information|r,Using Ambush on a target affected by your Rupture triggers an additional 30% Shadow damage in a 10 yard radius around the target.\n\nWhile Shadow Dance is active your abilities deal 50% increased damage against monsters below 35% health.\n\n|cff00DDFFHold SHIFT for more information|r,"{""1"": ""SUBTLETY""}","{""1"": ""SUBTLETY""}","{""1"": {""ClassType"": ""RebornRogue"", ""TabTypes"": {""1"": {""RequiredAE"": 0, ""RequiredTE"": 0, ""Tab"": ""Subtlety""}}}}",TRUE,1,"{""1"": ""table""}","{""1"": ""ClassRequirements"", ""2"": ""IsAvailableForCurrentClass"", ""3"": ""IsWorldforged"", ""4"": ""ItemID"", ""5"": ""Known"", ""6"": ""MaxStacks"", ""7"": ""Quality"", ""8"": ""RequiredLevel"", ""9"": ""Spec"", ""10"": ""SpellID"", ""11"": ""SpellName""}"
