talentID,spellID,name,spellName,requiredLevel,quality,maxRank,nodeType,class,tree,specFile,classFile,icon,descriptionSource,spellDescription,spells_json,entry_json
13874,1120257,Divine Intellect,Divine Intellect,15,Normal,5,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Nature_Sleep,scan:spellDescription,Increases your total Intellect by 2%.,"{""1"": 1120257, ""2"": 1120258, ""3"": 1120259, ""4"": 1120260, ""5"": 1120261}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13874, ""Icon"": ""Spell_Nature_Sleep"", ""Name"": ""Divine Intellect"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120257, ""2"": 1120258, ""3"": 1120259, ""4"": 1120260, ""5"": 1120261}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13874, ""spellID"": 1120257}"
13879,1109453,Unyielding Faith,Unyielding Faith,15,Normal,2,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_UnyieldingFaith,scan:spellDescription,Reduces the duration of all Fear and Disorient effects by 15%.,"{""1"": 1109453, ""2"": 1125836}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13879, ""Icon"": ""Spell_Holy_UnyieldingFaith"", ""Name"": ""Unyielding Faith"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 15, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 5, ""Row"": 1, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1109453, ""2"": 1125836}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13879, ""spellID"": 1109453}"
13881,1131821,Aura Mastery,Aura Mastery,20,Normal,1,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_AuraMastery,scan:spellDescription,Causes your Concentration Aura to make all affected targets immune to Silence and Interrupt effects and improve the effect of all other auras by 100%. Lasts 6 sec.,"{""1"": 1131821}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13881, ""Icon"": ""Spell_Holy_AuraMastery"", ""Name"": ""Aura Mastery"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131821}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""TalentAbility"", ""entryID"": 13881, ""spellID"": 1131821}"
13882,1120210,Illumination,Illumination,20,Normal,5,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_GreaterHeal,scan:spellDescription,"After getting a critical effect from your Flash of Light, Holy Light, or Holy Shock heal spell you have a 20% chance to gain mana equal to 30% of the base cost of the spell.","{""1"": 1120210, ""2"": 1120212, ""3"": 1120213, ""4"": 1120214, ""5"": 1120215}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13882, ""Icon"": ""Spell_Holy_GreaterHeal"", ""Name"": ""Illumination"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120210, ""2"": 1120212, ""3"": 1120213, ""4"": 1120214, ""5"": 1120215}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13882, ""spellID"": 1120210}"
13887,1120234,Improved Lay on Hands,Improved Lay on Hands,20,Normal,2,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_LayOnHands,scan:spellDescription,"Grants the target of your Lay on Hands spell 10% reduced physical damage taken for 15 sec. In addition, the cooldown for your Lay on Hands spell is reduced by 2 min.","{""1"": 1120234, ""2"": 1120235}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13887, ""Icon"": ""Spell_Holy_LayOnHands"", ""Name"": ""Improved Lay on Hands"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 20, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 10, ""Row"": 2, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120234, ""2"": 1120235}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13887, ""spellID"": 1120234}"
13889,1120254,Improved Concentration Aura,Improved Concentration Aura,25,Normal,3,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_MindSooth,scan:spellDescription,Increases the effect of your Concentration Aura by an additional 5% and while any Aura is active reduces the duration of any Silence or Interrupt effect used against an affected group member by 10%. The duration reduction does not stack with any other effects.,"{""1"": 1120254, ""2"": 1120255, ""3"": 1120256}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13889, ""Icon"": ""Spell_Holy_MindSooth"", ""Name"": ""Improved Concentration Aura"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120254, ""2"": 1120255, ""3"": 1120256}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13889, ""spellID"": 1120254}"
13892,1120244,Improved Blessing of Wisdom,Improved Blessing of Wisdom,25,Normal,2,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_SealOfWisdom,scan:spellDescription,Increases the effect of your Blessing of Wisdom spell by 10%.,"{""1"": 1120244, ""2"": 1120245}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13892, ""Icon"": ""Spell_Holy_SealOfWisdom"", ""Name"": ""Improved Blessing of Wisdom"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120244, ""2"": 1120245}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13892, ""spellID"": 1120244}"
13894,1153660,Blessed Hands,Blessed Hands,25,Normal,2,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Ability_Paladin_BlessedHands,scan:spellDescription,"Reduces the mana cost of Hand of Freedom, Hand of Sacrifice and Hand of Salvation by 15%, increases the effectiveness of Hand of Salvation by 50% and the effectiveness of Hand of Sacrifice by an additional 5%.","{""1"": 1153660, ""2"": 1153661}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 4, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13894, ""Icon"": ""Ability_Paladin_BlessedHands"", ""Name"": ""Blessed Hands"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 25, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 15, ""Row"": 3, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1153660, ""2"": 1153661}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13894, ""spellID"": 1153660}"
13896,1131822,Pure of Heart,Pure of Heart,30,Normal,2,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_PureOfHeart,scan:spellDescription,"Reduces the duration of Curse, Disease and Poison effects by 15%.","{""1"": 1131822, ""2"": 1131823}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13896, ""Icon"": ""Spell_Holy_PureOfHeart"", ""Name"": ""Pure of Heart"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131822, ""2"": 1131823}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13896, ""spellID"": 1131822}"
13898,1120216,Divine Favor,Divine Favor,30,Normal,1,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_Heal,scan:spellDescription,"When activated, gives your next Flash of Light, Holy Light, or Holy Shock spell a 100% critical effect chance.","{""1"": 1120216}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 2, ""ConnectedNodes"": {""1"": 13882}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 13898, ""Icon"": ""Spell_Holy_Heal"", ""Name"": ""Divine Favor"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120216}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13898, ""spellID"": 1120216}"
13899,1120359,Sanctified Light,Sanctified Light,30,Normal,3,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_HealingAura,scan:spellDescription,Increases the critical effect chance of your Holy Light and Holy Shock spells by 2%.,"{""1"": 1120359, ""2"": 1120360, ""3"": 1120361}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13899, ""Icon"": ""Spell_Holy_HealingAura"", ""Name"": ""Sanctified Light"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 30, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 20, ""Row"": 4, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120359, ""2"": 1120360, ""3"": 1120361}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13899, ""spellID"": 1120359}"
13902,1131825,Purifying Power,Purifying Power,35,Normal,2,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_PurifyingPower,scan:spellDescription,"Reduces the mana cost of your Cleanse, Purify and Consecration spells by 5% and reduces the cooldown of your Exorcism and Holy Wrath spells by 17%.","{""1"": 1131825, ""2"": 1131826}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13902, ""Icon"": ""Spell_Holy_PurifyingPower"", ""Name"": ""Purifying Power"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 35, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 25, ""Row"": 5, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131825, ""2"": 1131826}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13902, ""spellID"": 1131825}"
13904,1105923,Holy Power,Holy Power,35,Normal,5,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_Power,scan:spellDescription,Increases the critical effect chance of your Holy spells by 1%.,"{""1"": 1105923, ""2"": 1105924, ""3"": 1105925, ""4"": 1105926, ""5"": 1125829}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13904, ""Icon"": ""Spell_Holy_Power"", ""Name"": ""Holy Power"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 35, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 25, ""Row"": 5, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1105923, ""2"": 1105924, ""3"": 1105925, ""4"": 1105926, ""5"": 1125829}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13904, ""spellID"": 1105923}"
13909,1131833,Light's Grace,Light's Grace,40,Normal,3,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_LightsGrace,scan:spellDescription,Gives your Holy Light spell a 33% chance to reduce the cast time of your next Holy Light spell by 0.5 sec. This effect lasts 15 sec.,"{""1"": 1131833, ""2"": 1131835, ""3"": 1131836}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13909, ""Icon"": ""Spell_Holy_LightsGrace"", ""Name"": ""Light's Grace"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 40, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 30, ""Row"": 6, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131833, ""2"": 1131835, ""3"": 1131836}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13909, ""spellID"": 1131833}"
13912,1120473,Holy Shock,Holy Shock,40,Normal,1,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_SearingLight,scan:spellDescription,"Blasts the target with Holy energy, causing 314 to 340 Holy damage to an enemy, or 433 to 467 healing to an ally.","{""1"": 1120473}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 2, ""ConnectedNodes"": {""1"": 13898}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 13912, ""Icon"": ""Spell_Holy_SearingLight"", ""Name"": ""Holy Shock"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 40, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 30, ""Row"": 6, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1120473}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""TalentAbility"", ""entryID"": 13912, ""spellID"": 1120473}"
13913,1131828,Blessed Life,Blessed Life,40,Normal,3,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_BlessedLife,scan:spellDescription,All attacks against you have a 4% chance to cause half damage.,"{""1"": 1131828, ""2"": 1131829, ""3"": 1131830}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13913, ""Icon"": ""Spell_Holy_BlessedLife"", ""Name"": ""Blessed Life"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 40, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 30, ""Row"": 6, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131828, ""2"": 1131829, ""3"": 1131830}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13913, ""spellID"": 1131828}"
13916,1153551,Sacred Cleansing,Sacred Cleansing,45,Normal,3,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Ability_Paladin_SacredCleansing,scan:spellDescription,"Your Cleanse spell has a 10% chance to increase the target's resistance to Disease, Magic and Poison by 30% for 10 sec.","{""1"": 1153551, ""2"": 1153552, ""3"": 1153553}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13916, ""Icon"": ""Ability_Paladin_SacredCleansing"", ""Name"": ""Sacred Cleansing"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 45, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 35, ""Row"": 7, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1153551, ""2"": 1153552, ""3"": 1153553}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13916, ""spellID"": 1153551}"
13919,1131837,Holy Guidance,Holy Guidance,45,Normal,3,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_HolyGuidance,scan:spellDescription,Increases your spell power by 7% of your total Intellect.,"{""1"": 1131837, ""2"": 1131838, ""3"": 1131839}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13919, ""Icon"": ""Spell_Holy_HolyGuidance"", ""Name"": ""Holy Guidance"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 45, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 35, ""Row"": 7, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131837, ""2"": 1131838, ""3"": 1131839}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13919, ""spellID"": 1131837}"
13924,1131842,Divine Illumination,Divine Illumination,50,Normal,1,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Spell_Holy_DivineIllumination,scan:spellDescription,Reduces the mana cost of all spells by 50% for 15 sec.,"{""1"": 1131842}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13924, ""Icon"": ""Spell_Holy_DivineIllumination"", ""Name"": ""Divine Illumination"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1131842}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""TalentAbility"", ""entryID"": 13924, ""spellID"": 1131842}"
13925,1153671,Judgements of the Pure,Judgements of the Pure,50,Normal,3,SpendSquare,RebornPaladin,Holy,HOLY,PALADIN,Interface\Icons\Ability_Paladin_JudgementofthePure,scan:spellDescription,"Increases the damage done by your Seal and Judgement spells by 8%, and your Judgement spells increase your casting and melee haste by 5% for 1 min.","{""1"": 1153671, ""2"": 1153673, ""3"": 1154151}","{""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPaladin"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13925, ""Icon"": ""Ability_Paladin_JudgementofthePure"", ""Name"": ""Judgements of the Pure"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1153671, ""2"": 1153673, ""3"": 1154151}, ""TECost"": 1, ""Tab"": ""Holy"", ""Type"": ""Talent"", ""entryID"": 13925, ""spellID"": 1153671}"
